disease	sampletype	gene_a	refseq_a	chr_a	position_a	gene_b	refseq_b	chr_b	position_b	Discordant_readcount	TARGET_CASE_ID	strand_a	strand_b
OS	diagnosis	ERBB2IP	NM_001006600	chr5	65357604			chr5	65383401	3	40-PATMXR	-	-
OS	diagnosis	KLHL3	NM_017415	chr5	136982038			chr14	52644446	5	40-PATMXR	-	+
OS	diagnosis	KLHL3	NM_017415	chr5	136982200	RPS14	NM_001025070	chr5	149828230	4	40-PATMXR	-	+
OS	diagnosis			chr5	150087868	DCTN4	NM_001135643	chr5	150090709	36	40-PATMXR	-	+
OS	diagnosis	ATXN1	NM_000332	chr6	16659666			chr18	71732675	4	40-PATMXR	+	+
OS	diagnosis	KHDRBS2	NM_152688	chr6	62729711			chr6	67521717	14	40-PATMXR	-	-
OS	diagnosis			chr6	63565483	CSMD3	NM_052900	chr8	114447871	74	40-PATMXR	-	+
OS	diagnosis	EYS	NM_001142800	chr6	64566378			chr6	66691102	41	40-PATMXR	-	-
OS	diagnosis	EYS	NM_001142800	chr6	64844545	EYS	NM_001142800	chr6	65038474	70	40-PATMXR	+	-
OS	diagnosis			chr6	67421084	GRIK1	NM_000830	chr21	31288479	5	40-PATMXR	+	-
OS	diagnosis			chr6	103217059	LAMA4	NM_001105206	chr6	112563161	9	40-PATMXR	+	+
OS	diagnosis			chr6	103438496	METTL24	NM_001123364	chr6	110573902	30	40-PATMXR	-	+
OS	diagnosis	WASF1	NM_001024934	chr6	110479698			chr6	143905723	55	40-PATMXR	-	-
OS	diagnosis	CDC40	NM_015891	chr6	110534064			chr6	110560638	32	40-PATMXR	+	+
OS	diagnosis	METTL24	NM_001123364	chr6	110568895	LINC01312	NR_027029	chr6	134164435	28	40-PATMXR	-	+
OS	diagnosis	METTL24	NM_001123364	chr6	110569363	LAMA4	NM_001105206	chr6	112563544	45	40-PATMXR	+	-
OS	diagnosis	LAMA4	NM_001105206	chr6	112537705			chr6	135142890	58	40-PATMXR	+	+
OS	diagnosis	MAN1A1	NM_005907	chr6	119558571			chr7	68420055	22	40-PATMXR	-	+
OS	diagnosis			chr6	123300360	LINC01312	NR_027029	chr6	134163197	52	40-PATMXR	-	+
OS	diagnosis			chr6	147161729	STXBP5-AS1	NR_034115	chr6	147341899	8	40-PATMXR	-	-
OS	diagnosis	BLVRA	NM_000712	chr7	43825167			chr7	52120704	30	40-PATMXR	+	+
OS	diagnosis	MRPS24	NM_032014	chr7	43908461	UBE2D4	NM_015983	chr7	43966283	51	40-PATMXR	-	-
OS	diagnosis	PNPLA8	NM_015723	chr7	108115926	CHCHD3	NM_017812	chr7	132646351	3	40-PATMXR	+	-
OS	diagnosis			chr7	113718969	CHCHD3	NM_017812	chr7	132637095	6	40-PATMXR	-	+
OS	diagnosis	FOXP2	NR_033766	chr7	113767336	CHCHD3	NM_017812	chr7	132644982	7	40-PATMXR	+	+
OS	diagnosis	LRGUK	NM_144648	chr7	133870107			chr7	134176311	52	40-PATMXR	+	+
OS	diagnosis	CSMD1	NM_033225	chr8	4504452			chr8	20433131	18	40-PATMXR	-	+
OS	diagnosis			chr8	5601959	ANGPT2	NM_001118887	chr8	6382097	30	40-PATMXR	+	+
OS	diagnosis	ANGPT2	NM_001118887	chr8	6381914			chr8	20430448	26	40-PATMXR	+	-
OS	diagnosis	MSRA	NM_001135670	chr8	10107147	DLC1	NM_024767	chr8	13281195	20	40-PATMXR	+	-
OS	diagnosis			chr8	10380272	MSR1	NM_002445	chr8	16000572	34	40-PATMXR	+	+
OS	diagnosis			chr8	11060243	DLC1	NM_024767	chr8	13269014	27	40-PATMXR	-	-
OS	diagnosis	DLC1	NM_024767	chr8	13270080	PSD3	NM_015310	chr8	18500204	15	40-PATMXR	-	+
OS	diagnosis			chr8	18278619	PSD3	NM_015310	chr8	18413347	3	40-PATMXR	+	-
OS	diagnosis	DOCK5	NM_024940	chr8	25098135			chr8	34310651	13	40-PATMXR	+	-
OS	diagnosis	DOCK5	NM_024940	chr8	25098324	HMBOX1	NM_001135726	chr8	28838660	32	40-PATMXR	+	-
OS	diagnosis	HMBOX1	NM_001135726	chr8	28808932			chr8	34310588	40	40-PATMXR	-	-
OS	diagnosis			chr8	38487120	TACC1	NM_001146216	chr8	38643364	36	40-PATMXR	-	-
OS	diagnosis			chr8	106317967	MAP3K7CL	NM_020152	chr21	30531582	51	40-PATMXR	-	+
OS	diagnosis	ZFPM2	NM_012082	chr8	106521089	ABCG1	NM_207627	chr21	43632817	55	40-PATMXR	+	-
OS	diagnosis			chr8	106960898	HLCS	NM_000411	chr21	38233645	75	40-PATMXR	-	-
OS	diagnosis	RSPO2	NM_178565	chr8	109038610			chr8	126562731	11	40-PATMXR	+	-
OS	diagnosis			chr8	122573425	FAM135B	NM_015912	chr8	139474089	32	40-PATMXR	-	-
OS	diagnosis	SMARCA2	NM_003070	chr9	2156244			chr11	44339762	26	40-PATMXR	-	-
OS	diagnosis	SPATA6L	NM_001039395	chr9	4601534			chr9	5878741	30	40-PATMXR	+	-
OS	diagnosis	SH3GL2	NM_003026	chr9	17586066	FOCAD	NM_017794	chr9	20660464	66	40-PATMXR	+	-
OS	diagnosis	MLLT3	NM_004529	chr9	20559737	ACO1	NM_002197	chr9	32411354	70	40-PATMXR	+	-
OS	diagnosis	MLLT3	NM_004529	chr9	20568576	SHB	NM_003028	chr9	37972052	65	40-PATMXR	-	+
OS	diagnosis	ACO1	NM_002197	chr9	32401844	SHB	NM_003028	chr9	37977163	44	40-PATMXR	-	-
OS	diagnosis	SHB	NM_003028	chr9	37985232	SHB	NM_003028	chr9	37989651	63	40-PATMXR	-	+
OS	diagnosis	SNX30	NM_001012994	chr9	115573880	TP53	NM_000546	chr17	7590489	72	40-PATMXR	-	+
OS	diagnosis	ASTN2	NM_001184734	chr9	119428627	ASTN2	NM_014010	chr9	119495474	13	40-PATMXR	-	+
OS	diagnosis			chr15	77620669	PITPNB	NM_012399	chr22	28268724	142	40-PATMXR	-	-
OS	diagnosis	GJD4	NM_153368	chr10	35895949	ALDH18A1	NM_001017423	chr10	97384072	11	40-PATMXR	-	-
OS	diagnosis	BTRC	NM_003939	chr10	103279677	MGEA5	NM_001142434	chr10	103553127	20	40-PATMXR	+	+
OS	diagnosis	DOCK1	NM_001380	chr10	129115081	DOCK1	NM_001380	chr10	129164507	132	40-PATMXR	+	+
OS	diagnosis			chr11	27049863	DCDC1	NM_181807	chr11	31284991	4	40-PATMXR	-	+
OS	diagnosis	KIF18A	NM_031217	chr11	28116455	ELP4	NM_019040	chr11	31551608	38	40-PATMXR	-	-
OS	diagnosis	KIF18A	NM_031217	chr11	28116644			chr11	45618838	10	40-PATMXR	+	+
OS	diagnosis	DCDC1	NM_181807	chr11	31285578			chr11	45593032	68	40-PATMXR	-	-
OS	diagnosis	ELP4	NM_019040	chr11	31550525			chr11	37188104	9	40-PATMXR	-	+
OS	diagnosis	ELP4	NM_019040	chr11	31551045	ELP4	NM_019040	chr11	31551196	31	40-PATMXR	-	+
OS	diagnosis	ELP4	NM_019040	chr11	31551192	HSD17B12	NM_016142	chr11	43764252	21	40-PATMXR	-	-
OS	diagnosis			chr11	33491827	KIAA1549L	NM_012194	chr11	33686980	5	40-PATMXR	+	+
OS	diagnosis	DLG2	NM_001142699	chr11	83972036	DLG2	NM_001142699	chr11	84457393	59	40-PATMXR	+	+
OS	diagnosis			chr12	21820846	NELL2	NM_001145107	chr12	45250015	36	40-PATMXR	+	-
OS	diagnosis	PRICKLE1	NM_001144881	chr12	42863814			chr12	46022627	6	40-PATMXR	-	+
OS	diagnosis	ANO6	NM_001025356	chr12	45783503	SRGAP1	NM_020762	chr12	64496704	9	40-PATMXR	-	-
OS	diagnosis	TPTE2	NM_001141968	chr13	20069288	TPTE2	NM_001141968	chr13	20084647	10	40-PATMXR	+	-
OS	diagnosis	TPTE2	NM_001141968	chr13	20084394			chr17	21728523	6	40-PATMXR	-	-
OS	diagnosis	XPO4	NM_022459	chr13	21462562			chr13	21667188	21	40-PATMXR	+	+
OS	diagnosis	ITM2B	NM_021999	chr13	48825601	RNASEH2B	NM_001142279	chr13	51493442	39	40-PATMXR	+	+
OS	diagnosis			chr13	78744375	HS6ST3	NM_153456	chr13	97027667	19	40-PATMXR	-	-
OS	diagnosis			chr13	79529402	GPC5	NM_004466	chr13	92769662	15	40-PATMXR	+	+
OS	diagnosis	GPC5	NM_004466	chr13	93005542	UGGT2	NM_020121	chr13	96693279	20	40-PATMXR	-	-
OS	diagnosis			chr14	27417726	MIPOL1	NM_138731	chr14	37855284	9	40-PATMXR	+	-
OS	diagnosis			chr14	44414093	VSX2	NM_182894	chr14	74712653	20	40-PATMXR	+	+
OS	diagnosis	FAM179B	NM_015091	chr14	45479986			chr14	50485427	6	40-PATMXR	-	-
OS	diagnosis			chr14	61640801	PAPLN	NM_173462	chr14	73738353	42	40-PATMXR	+	-
OS	diagnosis	ACTN1	NM_001102	chr14	69443141	RIN3	NM_024832	chr14	92981369	22	40-PATMXR	-	+
OS	diagnosis	ACTN1	NM_001102	chr14	69442911	FOXN3	NM_001085471	chr14	89696424	11	40-PATMXR	-	-
OS	diagnosis	ACTN1	NM_001102	chr14	69445155			chr14	92980122	5	40-PATMXR	+	-
OS	diagnosis	SLC39A9	NM_018375	chr14	69916225	NRXN3	NM_004796	chr14	78927649	29	40-PATMXR	-	+
OS	diagnosis	FOXN3	NM_001085471	chr14	89695187			chr14	95077258	12	40-PATMXR	+	-
OS	diagnosis	FOXN3	NM_001085471	chr14	89695245	RIN3	NM_024832	chr14	93078591	9	40-PATMXR	-	+
OS	diagnosis			chr14	104075562	PPP1R13B	NM_015316	chr14	104249146	11	40-PATMXR	+	-
OS	diagnosis	SPPL2A	NM_032802	chr15	51050009	DMXL2	NM_001174116	chr15	51753316	63	40-PATMXR	+	+
OS	diagnosis	DAPK2	NM_014326	chr15	64318371	THSD4	NM_024817	chr15	71810492	12	40-PATMXR	+	+
OS	diagnosis			chr15	68806463	THSD4	NM_024817	chr15	71814622	16	40-PATMXR	+	-
OS	diagnosis	NOX5	NM_001184779	chr15	69328559	NOX5	NM_001184779	chr15	69337802	32	40-PATMXR	+	-
OS	diagnosis			chr15	77710397	TP53	NM_000546	chr17	7590519	180	40-PATMXR	+	-
OS	diagnosis	CEMIP	NM_018689	chr15	81203861	CEMIP	NM_018689	chr15	81206537	74	40-PATMXR	-	+
OS	diagnosis	CHSY1	NM_014918	chr15	101764503	LPPR3	NM_024888	chr19	813868	41	40-PATMXR	+	+
OS	diagnosis	TARSL2	NM_152334	chr15	102215380			chr19	59117712	4	40-PATMXR	+	-
OS	diagnosis	ITFG3	NM_032039	chr16	285523	CRAMP1L	NM_020825	chr16	1675337	27	40-PATMXR	-	+
OS	diagnosis	ZSCAN32	NM_017810	chr16	3438655	NLRC3	NM_178844	chr16	3622267	20	40-PATMXR	+	+
OS	diagnosis	VPS53	NM_001128159	chr17	456683	VPS53	NM_001128159	chr17	484890	6	40-PATMXR	-	-
OS	diagnosis	NCOR1	NM_001190440	chr17	15989394	BCAS3	NM_001099432	chr17	58910406	99	40-PATMXR	-	+
OS	diagnosis	UNC45B	NM_001033576	chr17	33478409			chr20	26189744	10	40-PATMXR	+	+
OS	diagnosis	COL1A1	NM_000088	chr17	48276046	ACSF2	NM_025149	chr17	48506989	49	40-PATMXR	+	+
OS	diagnosis	DTNA	NM_001390	chr18	32416321	DTNA	NM_001390	chr18	32421969	12	40-PATMXR	+	-
OS	diagnosis	CSNK1G2	NM_001319	chr19	1974915	KLHL26	NM_018316	chr19	18749022	20	40-PATMXR	-	+
OS	diagnosis			chr19	4775391	CYP4F12	NM_023944	chr19	15798971	5	40-PATMXR	+	-
OS	diagnosis			chr19	6883161	TPM4	NM_001145160	chr19	16185667	9	40-PATMXR	+	-
OS	diagnosis	TPM4	NM_001145160	chr19	16180900	ZIK1	NM_001010879	chr19	58102801	7	40-PATMXR	-	+
OS	diagnosis	SSBP4	NM_001009998	chr19	18534275	MAP3K7CL	NM_020152	chr21	30531615	80	40-PATMXR	-	+
OS	diagnosis	ZNF536	NM_014717	chr19	31025531			chr19	31057562	54	40-PATMXR	-	+
OS	diagnosis	ANKRD27	NM_032139	chr19	33097857	ERF	NM_006494	chr19	42755223	7	40-PATMXR	+	-
OS	diagnosis			chr20	43082354	SERINC3	NM_198941	chr20	43125025	15	40-PATMXR	-	-
OS	diagnosis	MIR99AHG	NR_027790	chr21	17959790	MIR99AHG	NR_027790	chr21	17962860	12	40-PATMXR	+	-
OS	diagnosis	MIR99AHG	NR_027790	chr21	17963031			chr21	18009598	12	40-PATMXR	+	-
OS	diagnosis	MAP3K7CL	NM_020152	chr21	30479844	MAP3K7CL	NM_020152	chr21	30531528	148	40-PATMXR	-	+
OS	diagnosis	MAP3K7CL	NM_020152	chr21	30531660			chr21	30556475	31	40-PATMXR	+	+
OS	diagnosis	GRIK1	NM_175611	chr21	30916774	PDXK	NM_003681	chr21	45179747	52	40-PATMXR	-	-
OS	diagnosis	GRIK1	NM_000830	chr21	31108921			chr21	36517102	5	40-PATMXR	-	+
OS	diagnosis			chr21	40262619	ABCG1	NM_207627	chr21	43633084	10	40-PATMXR	-	+
OS	diagnosis	DSCAM	NM_001389	chr21	41718630			chr21	43122638	3	40-PATMXR	+	+
OS	diagnosis			chr22	17546388	CECR1	NM_017424	chr22	17673467	11	40-PATMXR	-	-
OS	diagnosis	KIAA1644	NM_001099294	chr22	44688946			chr22	44785206	60	40-PATMXR	-	-
OS	diagnosis	DMD	NM_000109	chrX	32129739	DMD	NM_000109	chrX	32474705	41	40-PATMXR	+	-
OS	diagnosis	ATRX	NM_000489	chrX	76901895	ATRX	NM_000489	chrX	76915037	54	40-PATMXR	+	+
OS	diagnosis	PCDH11X	NM_001168360	chrX	91563738	PCDH11X	NM_001168360	chrX	91578338	3	40-PATMXR	+	-
OS	diagnosis	EPHA2	NM_004431	chr1	16463320	EPHA2	NM_004431	chr1	16465117	23	40-PATPBS	+	-
OS	diagnosis			chr1	36591621	MAP7D1	NM_018067	chr1	36637330	115	40-PATPBS	-	-
OS	diagnosis			chr1	43981911	POLR3E	NM_018119	chr16	22310784	29	40-PATPBS	-	+
OS	diagnosis	PTPRF	NM_002840	chr1	44050025	PTPRF	NM_002840	chr1	44050718	58	40-PATPBS	+	-
OS	diagnosis			chr1	61958835	WDR78	NM_024763	chr1	67363425	3	40-PATPBS	+	-
OS	diagnosis			chr1	97537338	DPYD	NM_000110	chr1	97577348	15	40-PATPBS	+	-
OS	diagnosis	LYG2	NM_175735	chr2	99862080			chr10	75336311	22	40-PATPBS	-	+
OS	diagnosis	CNOT11	NM_017546	chr2	101879637	CNOT11	NM_017546	chr2	101880463	11	40-PATPBS	+	-
OS	diagnosis			chr2	206701857	CYP19A1	NM_031226	chr15	51537323	52	40-PATPBS	+	+
OS	diagnosis	SNED1	NM_001080437	chr2	241985603	THAP4	NM_015963	chr2	242565590	11	40-PATPBS	+	-
OS	diagnosis	BSN	NM_003458	chr3	49704748	RNF123	NM_022064	chr3	49757750	6	40-PATPBS	-	-
OS	diagnosis	FHIT	NM_001166243	chr3	59934004	FHIT	NM_001166243	chr3	60080547	18	40-PATPBS	+	+
OS	diagnosis			chr3	95500398	MBNL1	NM_021038	chr3	152000917	9	40-PATPBS	+	+
OS	diagnosis	SEMA5B	NM_001031702	chr3	122721859	ABCC6	NM_001171	chr16	16282144	8	40-PATPBS	-	-
OS	diagnosis	SLC41A3	NM_001008485	chr3	125780795	ALDH1L1	NM_012190	chr3	125842801	56	40-PATPBS	+	+
OS	diagnosis	PLCH1	NM_001130960	chr3	155198032			chr3	158604718	6	40-PATPBS	-	-
OS	diagnosis			chr4	55706816	GGT1	NM_013430	chr22	24998768	14	40-PATPBS	+	-
OS	diagnosis	KIAA1211	NM_020722	chr4	57116204			chr4	60011642	7	40-PATPBS	-	-
OS	diagnosis			chr4	59069618	VCL	NM_003373	chr10	75818512	6	40-PATPBS	+	-
OS	diagnosis			chr4	88776797	PKD2	NM_000297	chr4	88943441	15	40-PATPBS	+	+
OS	diagnosis			chr5	21072001	NUMA1	NM_006185	chr11	71726287	12	40-PATPBS	+	+
OS	diagnosis	SLC38A9	NM_173514	chr5	54982247			chr19	32891678	13	40-PATPBS	-	+
OS	diagnosis			chr5	57715364	ZNF829	NM_001037232	chr19	37395605	17	40-PATPBS	+	-
OS	diagnosis	ERCC8	NM_000082	chr5	60185359	NDUFAF2	NM_174889	chr5	60361883	8	40-PATPBS	-	+
OS	diagnosis			chr5	153482631	TP53	NM_000546	chr17	7583686	29	40-PATPBS	+	-
OS	diagnosis			chr6	2382441	LY86-AS1	NR_026970	chr6	6406366	9	40-PATPBS	-	+
OS	diagnosis	GNL1	NM_005275	chr6	30519907	PRR3	NM_001077497	chr6	30530710	92	40-PATPBS	-	+
OS	diagnosis	MAP3K4	NM_005922	chr6	161426608	MAP3K4	NM_005922	chr6	161467369	7	40-PATPBS	-	-
OS	diagnosis			chr7	124245860	WNT5B	NM_030775	chr12	1743405	8	40-PATPBS	-	+
OS	diagnosis	TBXAS1	NM_001061	chr7	139681795			chr12	8606297	25	40-PATPBS	+	-
OS	diagnosis	CNTNAP2	NM_014141	chr7	146435031	CNTNAP2	NM_014141	chr7	146498495	16	40-PATPBS	+	+
OS	diagnosis			chr8	12383091	CECR7	NR_015352	chr22	17538902	4	40-PATPBS	-	+
OS	diagnosis	SGCZ	NM_139167	chr8	14842310	SGCZ	NM_139167	chr8	14847776	12	40-PATPBS	-	+
OS	diagnosis			chr8	55874824	TGS1	NM_024831	chr8	56715649	8	40-PATPBS	+	+
OS	diagnosis	NSMCE2	NM_173685	chr8	126130536	NSMCE2	NM_173685	chr8	126312611	27	40-PATPBS	+	+
OS	diagnosis	ZNF32	NM_001005368	chr10	44142080			chr10	44250537	240	40-PATPBS	+	+
OS	diagnosis			chr10	86806282	FLI1	NM_001167681	chr11	128655983	7	40-PATPBS	+	-
OS	diagnosis			chr11	15112504	INSC	NM_001031853	chr11	15156803	181	40-PATPBS	-	-
OS	diagnosis	ANO3	NM_031418	chr11	26571532	IL1RAPL2	NM_017416	chrX	104127154	18	40-PATPBS	+	-
OS	diagnosis	PCNXL3	NM_032223	chr11	65403175	C11orf80	NM_024650	chr11	66558788	10	40-PATPBS	-	-
OS	diagnosis	PACS1	NM_018026	chr11	65953847			chr20	6181290	7	40-PATPBS	+	+
OS	diagnosis	C11orf73	NM_016401	chr11	86046490			chr11	101458804	10	40-PATPBS	-	+
OS	diagnosis			chr11	98314729	CEP164	NM_014956	chr11	117266386	7	40-PATPBS	-	+
OS	diagnosis			chr11	101456473	SCN3B	NM_001040151	chr11	123508953	19	40-PATPBS	+	-
OS	diagnosis	PHLDB1	NM_015157	chr11	118477453			chr11	123189678	12	40-PATPBS	+	+
OS	diagnosis	SOX5	NM_152989	chr12	24241105			chr13	33676243	43	40-PATPBS	+	+
OS	diagnosis	LMNTD1	NM_001145727	chr12	25676178			chr13	105154309	14	40-PATPBS	+	+
OS	diagnosis	ITPR2	NM_002223	chr12	26893885	MYH11	NM_001040113	chr16	15868084	54	40-PATPBS	-	-
OS	diagnosis			chr12	53810459	GPC5	NM_004466	chr13	92456147	3	40-PATPBS	-	+
OS	diagnosis			chr13	48877423	RB1	NM_000321	chr13	48878636	210	40-PATPBS	+	+
OS	diagnosis	ITGBL1	NM_004791	chr13	102126652	ITGBL1	NM_004791	chr13	102328364	37	40-PATPBS	+	+
OS	diagnosis			chr14	62696417	POMT2	NM_013382	chr14	77770706	12	40-PATPBS	-	-
OS	diagnosis	CDC42BPB	NM_006035	chr14	103437981	CDC42BPB	NM_006035	chr14	103439135	30	40-PATPBS	+	+
OS	diagnosis	EIF2AK4	NM_001013703	chr15	40311084	EIF2AK4	NM_001013703	chr15	40313801	57	40-PATPBS	-	+
OS	diagnosis	POLR3E	NM_018119	chr16	22317819	POLR3E	NM_018119	chr16	22318477	33	40-PATPBS	+	-
OS	diagnosis	HEATR3	NM_182922	chr16	50104939	CAPN12	NM_144691	chr19	39234710	52	40-PATPBS	-	+
OS	diagnosis	COL1A1	NM_000088	chr17	48264795			chr17	48290615	26	40-PATPBS	+	+
OS	diagnosis	USP14	NM_001037334	chr18	181270	USP14	NM_001037334	chr18	182273	8	40-PATPBS	+	-
OS	diagnosis			chr18	4628256	EDA	NM_001005609	chrX	69131347	20	40-PATPBS	+	-
OS	diagnosis	AXL	NM_001699	chr19	41762298	HNRNPUL1	NM_007040	chr19	41774318	8	40-PATPBS	-	+
OS	diagnosis	CECR2	NM_031413	chr22	17978983	MICAL3	NM_001122731	chr22	18364467	154	40-PATPBS	+	+
WT	diagnosis	TAS1R2	NM_152232	chr1	19185110	CDH4	NM_001794	chr20	60370174	5	50-CAAAAA	+	-
WT	diagnosis	STK40	NM_032017	chr1	36822970	ZC3H12A	NM_025079	chr1	37949500	56	50-CAAAAA	-	-
WT	diagnosis	NBAS	NM_015909	chr2	15685075			chr2	16349983	75	50-CAAAAA	-	-
WT	diagnosis	HTT	NM_002111	chr4	3154624	HTT	NM_002111	chr4	3159182	49	50-CAAAAA	+	-
WT	diagnosis			chr4	26156422	PRKG2	NM_006259	chr4	82057559	332	50-CAAAAA	-	+
WT	diagnosis			chr4	18232891	CCDC82	NM_024725	chr11	96091953	74	50-CAAAAA	+	+
WT	diagnosis			chr4	22292934	SIK3	NM_025164	chr11	116747358	118	50-CAAAAA	-	-
WT	diagnosis	KCNIP4	NM_001035003	chr4	21218173			chr4	22605909	21	50-CAAAAA	-	+
WT	diagnosis	KCNIP4	NM_001035003	chr4	21218173	DLG2	NM_001142699	chr11	84423969	38	50-CAAAAA	-	+
WT	diagnosis			chr10	37376525	DLG2	NM_001142699	chr11	84430895	27	50-CAAAAA	-	+
WT	diagnosis			chr4	26437361	TSHZ3	NM_020856	chr19	31838649	108	50-CAAAAA	-	-
WT	diagnosis	TBC1D19	NM_018317	chr4	26657082			chr4	27587473	4	50-CAAAAA	+	+
WT	diagnosis	PAQR3	NM_001040202	chr4	79859314	PRKG2	NM_006259	chr4	82053386	94	50-CAAAAA	+	+
WT	diagnosis	PRKG2	NM_006259	chr4	82082055	KCNK4	NM_033310	chr11	64063315	116	50-CAAAAA	+	-
WT	diagnosis			chr7	130467727	OLFM2	NM_058164	chr19	9994229	138	50-CAAAAA	-	+
WT	diagnosis			chr8	76873320	OXR1	NM_018002	chr8	107409621	57	50-CAAAAA	+	-
WT	diagnosis			chr8	76897302	ZFPM2	NM_012082	chr8	106754688	5	50-CAAAAA	+	+
WT	diagnosis			chr8	81198607	RIMS2	NM_001100117	chr8	105106107	33	50-CAAAAA	+	+
WT	diagnosis	DECR1	NM_001359	chr8	91025857	RIMS2	NM_001100117	chr8	104960588	3	50-CAAAAA	+	+
WT	diagnosis	CALB1	NM_004929	chr8	91081780	RIMS2	NM_001100117	chr8	105117444	3	50-CAAAAA	-	+
WT	diagnosis	LINC00535	NR_033858	chr8	94516632			chr19	45643184	169	50-CAAAAA	-	-
WT	diagnosis			chr8	101966609	TSPAN18	NM_130783	chr11	44877924	81	50-CAAAAA	+	+
WT	diagnosis	RIMS2	NM_001100117	chr8	105037641	OXR1	NM_018002	chr8	107384102	4	50-CAAAAA	+	+
WT	diagnosis	RIMS2	NM_001100117	chr8	105110606			chr8	106235208	5	50-CAAAAA	-	+
WT	diagnosis			chr8	111645381	CHST8	NM_001127895	chr19	34144697	170	50-CAAAAA	+	+
WT	diagnosis	TRPS1	NM_014112	chr8	116524992	CD2BP2	NM_006110	chr16	30365405	25	50-CAAAAA	+	-
WT	diagnosis	SAMD12	NM_001101676	chr8	119400862			chr8	130657470	69	50-CAAAAA	-	-
WT	diagnosis	KHDRBS3	NM_006558	chr8	136519423	ALKBH6	NM_032878	chr19	36504967	53	50-CAAAAA	+	-
WT	diagnosis	AKR1C6P	NR_026743	chr10	4927179	AKR1C6P	NR_026743	chr10	4930095	51	50-CAAAAA	+	+
WT	diagnosis	SVIL	NM_003174	chr10	29917293			chr16	22950132	49	50-CAAAAA	-	-
WT	diagnosis	CCDC7	NM_024688	chr10	32866178			chr16	22935030	35	50-CAAAAA	-	+
WT	diagnosis	CCNY	NM_145012	chr10	35844219	CCDC82	NM_024725	chr11	96090214	147	50-CAAAAA	+	+
WT	diagnosis			chr10	38449386	SLC5A11	NM_052944	chr16	24878576	22	50-CAAAAA	-	-
WT	diagnosis			chr10	72767764	CHST3	NM_004273	chr10	73756695	3	50-CAAAAA	+	+
WT	diagnosis	RNLS	NM_001031709	chr10	90164405			chr10	92099097	46	50-CAAAAA	+	+
WT	diagnosis	BTAF1	NM_003972	chr10	93697382			chr10	102198567	9	50-CAAAAA	+	+
WT	diagnosis			chr10	107095738	SORCS1	NM_001013031	chr10	108387375	94	50-CAAAAA	+	+
WT	diagnosis			chr10	111393263	ADD3	NM_001121	chr10	111800382	12	50-CAAAAA	+	+
WT	diagnosis	HSD17B12	NM_016142	chr11	43807633	NOVA1	NM_002515	chr14	27057157	33	50-CAAAAA	-	-
WT	diagnosis	TSPAN18	NM_130783	chr11	44877923	CLIP3	NM_015526	chr19	36505716	21	50-CAAAAA	-	-
WT	diagnosis	ZDHHC5	NM_015457	chr11	57455494			chr11	63202534	19	50-CAAAAA	+	+
WT	diagnosis			chr11	81819029	EED	NM_003797	chr11	85978737	50	50-CAAAAA	-	-
WT	diagnosis	DLG2	NM_001142699	chr11	84430709	CCDC82	NM_024725	chr11	96090970	65	50-CAAAAA	-	+
WT	diagnosis	DLG2	NM_001142699	chr11	84430714	SIK3	NM_025164	chr11	116746315	41	50-CAAAAA	+	+
WT	diagnosis	CCDC82	NM_024725	chr11	96090895	CCDC82	NM_024725	chr11	96093750	9	50-CAAAAA	+	-
WT	diagnosis	SIK3	NM_025164	chr11	116724920	SIK3	NM_025164	chr11	116725605	6	50-CAAAAA	+	-
WT	diagnosis			chr16	33400042	EEF1A2	NM_001958	chr20	62122073	8	50-CAAAAA	+	-
WT	diagnosis	ZNF780B	NM_001005851	chr19	40557668			chr19	49577621	34	50-CAAAAA	+	-
WT	diagnosis	DHX34	NM_014681	chr19	47865388			chr19	48367041	62	50-CAAAAA	+	+
WT	diagnosis	DHX35	NM_001190809	chr20	37630556	GNAS	NM_001077490	chr20	57447632	69	50-CAAAAA	+	-
WT	diagnosis	SNAI1	NM_005985	chr20	48601401			chr20	58675544	104	50-CAAAAA	-	+
WT	diagnosis	TRABD2B	NM_001194986	chr1	48380073			chr1	48492373	181	50-CAAAAB	+	+
WT	diagnosis	VPS54	NM_001005739	chr2	64191021			chr2	65157951	102	50-CAAAAB	+	+
WT	diagnosis			chr5	121439701	NUPL1	NM_001008564	chr13	25913935	53	50-CAAAAB	+	+
WT	diagnosis			chr5	121439730	HRSP12	NM_005836	chr8	99117257	30	50-CAAAAB	-	+
WT	diagnosis	ARID1B	NM_017519	chr6	157364218			chr12	16461674	60	50-CAAAAB	-	+
WT	diagnosis			chr6	166260631	PTPRO	NM_002848	chr12	15746186	52	50-CAAAAB	-	+
WT	diagnosis	CARD11	NM_032415	chr7	2978273	SDK1	NM_152744	chr7	4182198	30	50-CAAAAB	+	+
WT	diagnosis			chr8	51751532	COL14A1	NM_021110	chr8	121327944	117	50-CAAAAB	-	+
WT	diagnosis			chr8	55405611	LACTB2	NM_016027	chr8	71556914	7	50-CAAAAB	-	-
WT	diagnosis			chr8	57050027	NKAIN3	NM_173688	chr8	63166132	110	50-CAAAAB	+	+
WT	diagnosis	NKAIN3	NM_173688	chr8	63169274	ZFPM2	NM_012082	chr8	106757306	332	50-CAAAAB	+	-
WT	diagnosis	PDE7A	NM_002603	chr8	66677085			chr8	89742382	208	50-CAAAAB	-	-
